movieId,starId
2035,2470
2035,1888
2036,3252
2036,3253
2036,987
2036,1140
2037,370
2037,1863
2037,1904
2037,3095
2038,1947
2038,3254
2038,3244
2038,1966
2040,874
2040,3255
2040,3243
2040,3256
2043,3257
2043,1964
2043,501
2043,3258
2042,1071
2042,3259
2042,1139
2042,3260
2041,3261
2041,2486
2041,3262
2041,3263
2044,3264
2044,3265
2044,3266
2044,3267
2046,3268
2046,3269
2046,3270
2046,2240
2048,1842
2048,3271
2048,2033
2048,3272
2050,3273
2050,3274
2050,1079
2050,3275
2052,1655
2052,384
2052,3276
2052,3277
2051,1943
2051,1936
2051,3278
2051,3279
2053,259
2053,3280
2053,3281
2053,3282
2054,259
2054,229
2054,3280
2054,3283
2055,1992
2055,633
2055,3284
2055,1936
2056,1953
2056,1829
2056,1800
2056,1767
2057,3285
2057,3286
2057,3287
2057,3288
2058,492
2058,169
2058,268
2058,3289
2064,2941
2064,3290
2064,3291
2064,3292
2060,3293
2060,3294
2060,3295
2060,3296
2059,3297
2059,582
2059,797
2059,3298
2065,565
2065,672
2065,333
2065,3299
2066,2035
2066,3300
2066,1967
2066,3301
2067,3302
2067,2559
2067,3303
2067,873
2069,3304
2069,1342
2069,3305
2069,3306
2068,3307
2068,3308
2068,3309
2068,3310
2070,570
2070,2437
2070,3311
2070,3312
2071,57
2071,472
2071,1641
2071,2150
2073,610
2073,2743
2073,3313
2073,3314
2072,5
2072,1923
2072,743
2072,2337
2074,3315
2074,2833
2074,3316
2074,3317
2075,3114
2075,3318
2075,3319
2075,2913
2076,717
2076,576
2076,612
2076,1173
2077,3320
2077,332
2077,3321
2077,2165
2080,3322
2080,3323
2080,3324
2080,3325
2078,1395
2078,1975
2078,3326
2078,3327
2081,3328
2081,3329
2081,3330
2081,1337
2083,2418
2083,3331
2083,3332
2083,3333
2082,1071
2082,736
2082,1272
2082,1933
2084,173
2084,339
2084,570
2084,3
2085,2468
2085,3334
2085,3335
2085,3336
2087,3337
2087,1996
2087,1940
2087,3325
2089,3338
2089,1396
2089,471
2089,3339
2088,9
2088,2330
2088,1757
2088,3340
2090,3338
2090,1396
2090,3304
2090,3243
2091,1798
2091,3341
2091,1942
2091,3342
2092,1347
2092,1345
2092,3343
2092,298
2093,1542
2093,3344
2093,3345
2093,2492
2094,3346
2094,981
2094,388
2094,2608
2095,1943
2095,2470
2095,1937
2095,1572
2096,3347
2096,3348
2096,1973
2096,1974
2097,3349
2097,3350
2097,3351
2097,3352
2098,1756
2098,1790
2098,1572
2098,1951
2102,3353
2102,416
2102,416
2102,416
2099,3354
2099,3337
2099,1985
2099,3355
2100,5
2100,1403
2100,3356
2100,471
2103,591
2103,1282
2103,3357
2103,1192
2104,157
2104,3358
2104,1095
2104,3359
2105,290
2105,3360
2105,1059
2105,3361
2106,2301
2106,173
2106,894
2106,2547
2108,17
2108,3362
2108,1430
2108,384
2107,1024
2107,3363
2107,3364
2107,3365
2110,17
2110,3366
2110,3367
2110,3368
2109,17
2109,3369
2109,3370
2109,3371
2111,17
2111,1261
2111,1059
2111,3372
2112,1493
2112,689
2112,17
2112,1090
2115,25
2115,739
2115,3373
2115,3374
2114,3375
2114,157
2114,3376
2114,591
2116,3377
2116,3378
2116,3379
2116,457
2117,457
2117,3200
2117,3380
2117,2286
2119,1071
2119,3381
2119,3382
2119,3383
2118,279
2118,3384
2118,2239
2118,2112
2120,2287
2120,55
2120,1020
2120,1275
2121,2072
2121,3385
2121,3386
2121,2123
2122,3387
2122,1343
2122,3388
2122,3389
2123,1414
2123,1579
2123,2880
2123,3390
2124,269
2124,1048
2124,280
2124,1616
2125,539
2125,269
2125,3391
2125,3392
2126,90
2126,455
2126,1342
2126,1271
2130,2291
2130,130
2130,3393
2130,464
2131,1716
2131,3394
2131,3395
2131,3396
2133,91
2133,3397
2133,3398
2133,3399
2132,1821
2132,3200
2132,2506
2132,3400
2134,3401
2134,3402
2134,3403
2134,454
2135,1765
2135,3404
2135,3405
2135,787
2136,3406
2136,3407
2136,3408
2136,3409
2137,1723
2137,3410
2137,3411
2137,3412
2138,457
2138,325
2138,3413
2138,3414
2139,3415
2139,2261
2139,1414
2139,3416
2140,3417
2140,3418
2140,3419
2140,3331
2141,1414
2141,670
2141,3420
2141,3421
2142,1719
2142,2049
2142,2493
2142,3422
2143,727
2143,1021
2143,356
2143,2153
2144,1482
2144,3401
2144,3109
2144,3423
2145,1482
2145,3424
2145,424
2145,3425
2146,103
2146,3426
2146,2065
2146,1071
2147,1403
2147,2816
2147,1085
2147,3427
2148,3428
2148,3429
2148,778
2148,3430
2149,3431
2149,3432
2149,3433
2149,3434
2150,3435
2150,3436
2150,3437
2150,3438
2151,3435
2151,3439
2151,3440
2151,3441
2152,2731
2152,687
2152,1937
2152,3442
2153,587
2153,827
2153,501
2153,2121
2154,14
2154,3443
2154,642
2154,1222
2155,2966
2155,388
2155,3444
2155,816
2156,2181
2156,3445
2156,3446
2156,3447
2159,1110
2159,3448
2159,3449
2159,3450
2160,565
2160,3451
2160,2284
2160,3452
2161,3453
2161,3454
2161,3455
2161,3456
2162,3457
2162,3458
2162,3459
2162,3460
2163,3461
2163,3462
2163,3463
2163,3464
2164,3465
2164,3466
2164,3467
2164,3468
2165,1450
2165,2735
2165,386
2165,1276
2166,2029
2166,409
2166,158
2166,3469
2167,75
2167,961
2167,2768
2167,1142
2169,2007
2169,3470
2169,3471
2169,3472
2170,45
2170,413
2170,3403
2170,3473
2171,2639
2171,3474
2171,3475
2171,3476
2172,10
2172,3477
2172,2667
2172,944
2175,3478
2175,219
2175,2834
2175,3479
2174,271
2174,56
2174,1012
2174,3480
2176,1719
2176,3481
2176,3482
2176,3483
2177,2080
2177,1923
2177,3222
2177,3484
2178,3485
2178,3486
2178,3487
2178,3488
2181,2469
2181,501
2181,3489
2181,3490
2179,3491
2179,3492
2179,3275
2179,3493
2180,794
2180,1987
2180,3494
2180,3495
2182,2109
2182,2251
2182,3496
2182,3497
2184,3498
2184,1497
2184,3499
2184,3500
2185,3087
2185,1799
2185,1960
2185,3501
2186,3482
2186,3502
2186,3503
2186,1814
2187,994
2187,1958
2187,3504
2187,3505
2188,2784
2188,482
2188,1543
2188,1274
2183,1719
2183,3506
2183,3507
2183,3508
2190,395
2190,1926
2190,16
2190,148
2194,610
2194,501
2194,22
2194,3273
2193,23
2193,2843
2193,3509
2193,3345
2195,3510
2195,2397
2195,3511
2195,3512
2201,1772
2201,3513
2201,3064
2201,3514
2196,29
2196,423
2196,16
2196,3515
2202,3516
2202,3517
2202,1886
2202,3518
2203,2384
2203,1749
2203,3519
2203,3520
2205,1849
2205,3521
2205,3522
2205,1900
2204,2351
2204,2060
2204,3523
2204,3524
2208,3525
2208,2043
2208,1968
2208,1750
2207,1954
2207,3526
2207,3064
2207,3527
2206,1718
2206,1807
2206,3528
2206,3529
2212,3530
2212,1846
2212,1763
2212,3531
2210,3532
2210,3533
2210,3534
2210,3535
2211,2398
2211,1890
2211,2034
2211,1763
2226,3536
2226,3537
2226,1771
2226,3538
2227,3539
2227,3540
2227,3541
2227,3542
2231,2818
2231,1411
2231,2903
2231,307
2232,3182
2232,3543
2232,3544
2232,3545
2236,3546
2236,593
2236,1248
2236,1282
2239,609
2239,3547
2239,3548
2239,1310
2240,3549
2240,2260
2240,157
2240,3550
2241,2555
2241,3426
2241,2065
2241,3551
2243,579
2243,372
2243,80
2243,132
2244,3552
2244,3553
2244,340
2244,3554
2245,784
2245,25
2245,79
2245,271
2247,118
2247,271
2247,3555
2247,3556
2248,332
2248,3020
2248,1412
2248,459
2249,17
2249,259
2249,340
2249,3557
2252,823
2252,56
2252,278
2252,340
2253,9
2253,309
2253,340
2253,270
2255,2388
2255,959
2255,3558
2255,3559
2256,3560
2256,103
2256,3561
2256,3562
2257,3424
2257,103
2257,778
2257,3563
2259,2418
2259,3564
2259,103
2259,1787
2260,1071
2260,103
2260,2239
2260,2240
2262,3426
2262,103
2262,2812
2262,788
2261,332
2261,103
2261,3565
2261,3566
2263,103
2263,2115
2263,519
2263,1086
2264,22
2264,131
2264,103
2264,3204
2265,776
2265,682
2265,471
2265,103
2266,103
2266,672
2266,119
2266,94
2267,103
2267,210
2267,122
2267,3567
2268,727
2268,267
2268,103
2268,49
2269,425
2269,103
2269,76
2269,3568
2271,386
2271,3569
2271,3570
2271,3571
2272,353
2272,1362
2272,579
2272,2007
2273,373
2273,150
2273,3572
2273,63
2275,3573
2275,3574
2275,3575
2275,3576
2278,22
2278,690
2278,2835
2278,2508
2279,2597
2279,3577
2279,3578
2279,3579
2280,158
2280,2029
2280,1013
2280,3580
2281,218
2281,963
2281,3581
2281,3582
2282,368
2282,102
2282,2540
2282,3583
2283,686
2283,307
2283,1011
2283,3584
2286,1570
2286,773
2286,1945
2286,3585
2289,725
2289,620
2289,1662
2289,642
2287,1691
2287,3499
2287,3586
2287,3587
2288,874
2288,3312
2288,149
2288,3588
2290,186
2290,2833
2290,1786
2290,3589
2292,136
2292,1336
2292,1031
2292,3590
2291,310
2291,164
2291,433
2291,3401
2294,186
2294,64
2294,83
2294,87
2295,1282
2295,521
2295,3591
2295,3592
2296,3593
2296,3594
2296,3595
2296,3596
2297,9
2297,771
2297,460
2297,2287
2300,3597
2300,2038
2300,3598
2300,3224
2298,3599
2298,1621
2298,3600
2298,2101
2301,46
2301,1232
2301,1414
2301,781
2302,65
2302,816
2302,3376
2302,2622
2303,1321
2303,2080
2303,3601
2303,2330
2304,2261
2304,3602
2304,1214
2304,3603
2306,315
2306,97
2306,2545
2306,2467
2310,3604
2310,3605
2310,64
2310,424
2307,181
2307,2061
2307,577
2307,429
2311,2536
2311,1109
2311,773
2311,3606
2312,579
2312,3607
2312,2492
2312,3608
2313,53
2313,457
2313,166
2313,2398
2315,966
2315,2883
2315,601
2315,3609
2314,3610
2314,1493
2314,3611
2314,3612
2316,217
2316,156
2316,426
2316,433
2318,3613
2318,1106
2318,3475
2318,3614
2320,145
2320,34
2320,3615
2320,3616
2321,2993
2321,672
2321,54
2321,1379
2322,874
2322,990
2322,3617
2322,3618
2323,3619
2323,416
2323,416
2323,416
2324,2359
2324,2360
2324,3620
2324,3621
2325,3293
2325,3295
2325,3622
2325,3623
2327,1586
2327,3624
2327,247
2327,3625
2328,66
2328,3626
2328,962
2328,2749
2329,1411
2329,368
2329,1187
2329,3627
2331,80
2331,85
2331,1925
2331,451
2330,3628
2330,3629
2330,3630
2330,3631
2332,3632
2332,3633
2332,3634
2332,3635
2334,489
2334,122
2334,42
2334,1920
2333,145
2333,1065
2333,3477
2333,976
2335,345
2335,669
2335,3636
2335,1542
2337,884
2337,2905
2337,173
2337,946
2336,2664
2336,3637
2336,3638
2336,3639
2338,2782
2338,2790
2338,3640
2338,476
2340,124
2340,53
2340,548
2340,3641
2339,33
2339,3642
2339,3643
2339,1335
2342,3644
2342,3645
2342,3646
2342,3647
2344,24
2344,1490
2344,3648
2344,3559
2346,2302
2346,3649
2346,3650
2346,3651
2347,1490
2347,2656
2347,1403
2347,3304
2348,569
2348,3652
2348,3653
2348,3654
2349,50
2349,833
2349,2418
2349,2700
2350,50
2350,489
2350,3652
2350,3655
2351,3656
2351,3657
2351,3658
2351,3659
2352,1269
2352,377
2352,97
2352,579
2353,434
2353,83
2353,24
2353,3660
2354,3661
2354,128
2354,3662
2354,3663
2355,169
2355,1451
2355,1213
2355,3664
2356,99
2356,1229
2356,442
2356,3665
2357,3666
2357,3667
2357,3668
2357,3669
2358,582
2358,1276
2358,3670
2358,3671
2359,3672
2359,3673
2359,2560
2359,3674
2360,3675
2360,3676
2360,3677
2360,3678
2361,3679
2361,3680
2361,3681
2361,3682
2362,3683
2362,1826
2362,3684
2362,3685
2363,3227
2363,3686
2363,3687
2363,3688
2364,3689
2364,3690
2364,3691
2364,3692
2365,3693
2365,3694
2365,3695
2365,3696
2366,3697
2366,3698
2366,3699
2366,3700
2368,1594
2368,1343
2368,3701
2368,3702
2369,1683
2369,2196
2369,762
2369,3703
2367,290
2367,3704
2367,456
2367,3705
2370,30
2370,3706
2370,3707
2370,3708
2371,776
2371,3709
2371,1421
2371,798
2372,776
2372,1137
2372,261
2372,2259
2373,734
2373,3710
2373,2727
2373,3711
2374,1012
2374,3712
2374,778
2374,691
2375,5
2375,1334
2375,3713
2375,3714
2376,1514
2376,279
2376,3715
2376,3716
2378,138
2378,3717
2378,1154
2378,3718
2377,2863
2377,3719
2377,3720
2377,3721
2379,138
2379,3718
2379,3722
2379,3723
2380,138
2380,3718
2380,3722
2380,3723
2381,138
2381,3718
2381,3723
2381,3722
2382,3718
2382,3722
2382,3723
2382,3724
2383,3718
2383,3722
2383,3723
2383,3724
2384,127
2384,3661
2384,1993
2384,126
2385,539
2385,334
2385,1266
2385,1032
2388,3725
2388,3726
2388,1324
2388,3727
2387,247
2387,621
2387,1000
2387,1246
2389,2029
2389,409
2389,88
2389,1615
2390,2009
2390,3728
2390,2418
2390,884
2391,454
2391,1481
2391,51
2391,3729
2392,1012
2392,2545
2392,2930
2392,2777
2394,23
2394,587
2394,118
2394,217
2393,912
2393,914
2393,2511
2393,2512
2395,3730
2395,1605
2395,2868
2395,3568
2396,729
2396,3731
2396,2513
2396,63
2398,3499
2398,1954
2398,3732
2398,1868
2399,3733
2399,1109
2399,3734
2399,2487
2400,1285
2400,1079
2400,2451
2400,3735
2401,352
2401,1441
2401,1089
2401,3736
2402,87
2402,413
2402,3737
2402,241
2403,87
2403,926
2403,413
2403,3359
2404,87
2404,413
2404,3738
2404,1093
2405,41
2405,1261
2405,85
2405,3739
2407,1956
2407,3312
2407,3740
2407,926
2406,41
2406,1261
2406,85
2406,3741
2408,1956
2408,3312
2408,958
2408,3740
2410,87
2410,3106
2410,2450
2410,3107
2409,87
2409,3106
2409,2450
2409,3107
2411,87
2411,3106
2411,2450
2411,3107
2412,87
2412,3106
2412,2450
2412,3742
2413,2127
2413,356
2413,781
2413,280
2414,3743
2414,2837
2414,3744
2414,1138
2415,2491
2415,689
2415,1020
2415,3745
2416,2592
2416,3746
2416,2450
2416,3747
2417,353
2417,267
2417,672
2417,3714
2418,5
2418,3748
2418,1751
2418,2581
2419,777
2419,2751
2419,968
2419,3749
2420,3376
2420,1123
2420,91
2420,3750
2421,1123
2421,3376
2421,3751
2421,3752
2423,776
2423,1187
2423,237
2423,3753
2422,3376
2422,1123
2422,3754
2422,2749
2425,2580
2425,1136
2425,3755
2425,3756
2424,5
2424,688
2424,27
2424,559
2427,3757
2427,131
2427,728
2427,3758
2428,3759
2428,3760
2428,3761
2428,3363
2430,3762
2430,3763
2430,3698
2430,3764
2429,454
2429,1929
2429,626
2429,3720
2431,9
2431,3765
2431,2924
2431,3475
2432,306
2432,130
2432,55
2432,3766
2433,86
2433,570
2433,2577
2433,1920
2435,131
2435,169
2435,180
2435,270
2436,1258
2436,1431
2436,1135
2436,3767
2439,728
2439,2491
2439,1607
2439,3768
2442,2507
2442,947
2442,1903
2442,3769
2445,23
2445,187
2445,2076
2445,48
2443,3026
2443,165
2443,501
2443,3770
2446,42
2446,152
2446,3771
2446,762
2447,2839
2447,24
2447,3772
2447,3773
2448,1024
2448,658
2448,239
2448,2534
2450,2352
2450,2613
2450,725
2450,3774
2451,961
2451,3775
2451,3776
2451,1374
2453,3777
2453,3778
2453,1020
2453,3779
2456,244
2456,3780
2456,3781
2456,3782
2455,97
2455,56
2455,3782
2455,3783
2454,3784
2454,3785
2454,1842
2454,1811
2457,1232
2457,685
2457,3786
2457,856
2458,471
2458,688
2458,3356
2458,2467
2459,3787
2459,3788
2459,3789
2459,3790
2462,1362
2462,644
2462,3791
2462,3792
2460,612
2460,3793
2460,3794
2460,3795
2463,1655
2463,85
2463,878
2463,1178
2465,3796
2465,979
2465,3797
2465,1255
2467,501
2467,247
2467,3798
2467,3799
2468,642
2468,3800
2468,3801
2468,262
2469,1261
2469,90
2469,3802
2469,3186
2470,1186
2470,924
2470,2571
2470,2569
2471,1186
2471,924
2471,2571
2471,3803
2472,2291
2472,1967
2472,197
2472,3804
2473,3375
2473,3805
2473,3431
2473,142
2474,794
2474,727
2474,592
2474,2465
2475,2536
2475,3
2475,3806
2475,3807
2477,3808
2477,2542
2477,3809
2477,3810
2478,17
2478,776
2478,19
2478,3811
2476,352
2476,2114
2476,600
2476,3812
2483,3813
2483,3814
2483,3815
2483,3816
2481,3817
2481,3818
2481,3819
2481,3820
2482,2069
2482,357
2482,2568
2482,2008
2488,3821
2488,3488
2488,3822
2488,3823
2485,2790
2485,944
2485,507
2485,3772
2490,171
2490,3824
2490,3569
2490,1681
2492,3825
2492,3826
2492,3827
2492,520
2491,2783
2491,95
2491,3014
2491,3614
2493,3828
2493,3829
2493,3830
2493,3831
2495,3832
2495,3833
2495,3834
2495,3835
2496,1065
2496,133
2496,279
2496,2491
2494,3836
2494,3837
2494,3838
2494,3839
2497,610
2497,270
2497,794
2497,292
2501,3840
2501,1620
2501,1173
2501,3841
2500,498
2500,3578
2500,3842
2500,3843
2498,280
2498,672
2498,807
2498,1403
2502,2031
2502,1631
2502,3844
2502,3845
2503,3846
2503,3847
2503,3848
2503,3849
2504,2102
2504,159
2504,2886
2504,2887
2506,237
2506,18
2506,2610
2506,2239
2505,90
2505,158
2505,273
2505,1380
2511,3264
2511,3850
2511,1571
2511,3851
2512,2703
2512,3852
2512,3853
2512,3854
2513,3855
2513,859
2513,3856
2513,3857
2514,368
2514,3770
2514,2355
2514,3858
2515,3859
2515,3860
2515,3861
2515,3862
2516,3863
2516,3864
2516,3358
2516,3865
2518,3636
2518,1012
2518,1334
2518,3866
2517,3747
2517,3867
2517,1684
2517,132
2522,2
2522,3096
2522,1749
2522,1834
2520,2291
2520,3868
2520,1009
2520,3869
2521,1634
2521,2080
2521,1009
2521,3870
2525,2874
2525,3871
2525,1687
2525,3872
2524,794
2524,2341
2524,1363
2524,299
2523,2506
2523,3873
2523,3874
2523,2109
2526,501
2526,2055
2526,1960
2526,1955
2527,3875
2527,3876
2527,858
2527,3877
2528,2668
2528,2431
2528,3878
2528,3879
2530,3880
2530,2086
2530,3881
2530,3882
2529,1634
2529,1966
2529,2086
2529,3881
2531,1966
2531,3883
2531,3884
2531,3885
2533,1966
2533,2086
2533,3886
2533,3884
2532,1966
2532,3887
2532,3888
2532,3884
2534,1854
2534,565
2534,2874
2534,3889
2537,2418
2537,206
2537,3890
2537,938
2535,1634
2535,3891
2535,1009
2535,3892
2539,22
2539,685
2539,2665
2539,180
2538,3893
2538,3894
2538,3895
2538,3896
2540,2253
2540,1448
2540,3897
2540,3898
2541,2783
2541,2784
2541,1031
2541,3899
2542,2779
2542,3900
2542,3901
2542,3902
2544,450
2544,3903
2544,3904
2544,3905
2546,118
2546,1581
2546,642
2546,3906
2548,3907
2548,1120
2548,3908
2548,3909
2550,1858
2550,3910
2550,3911
2550,3093
2549,2790
2549,507
2549,653
2549,2685
2551,491
2551,1649
2551,3912
2551,3913
2552,3914
2552,3915
2552,3916
2552,1018
2553,1800
2553,3917
2553,3918
2553,3919
2555,1261
2555,280
2555,1154
2555,47
2554,3920
2554,3921
2554,3922
2554,3923
2557,3924
2557,3925
2557,3926
2557,3927
2558,217
2558,2102
2558,2641
2558,1014
2559,920
2559,3928
2559,3929
2559,1190
2560,955
2560,832
2560,2556
2560,1313
2561,352
2561,1434
2561,3930
2561,66
2563,3931
2563,2885
2563,1282
2563,1662
2565,3875
2565,1815
2565,3932
2565,3933
2567,644
2567,2965
2567,3934
2567,3935
2566,3936
2566,3937
2566,3938
2566,3939
2568,745
2568,978
2568,2610
2568,1072
2570,615
2570,1615
2570,3940
2570,1220
2571,514
2571,98
2571,3941
2571,954
2572,3942
2572,3943
2572,272
2572,945
2573,3944
2573,3945
2573,3946
2573,3947
2574,17
2574,1654
2574,2049
2574,1454
2577,173
2577,3948
2577,2507
2577,699
2575,1711
2575,3949
2575,627
2575,3950
2579,3951
2579,3952
2579,3953
2579,3954
2580,2865
2580,2734
2580,293
2580,3443
2582,373
2582,1574
2582,3955
2582,3956
2581,539
2581,2556
2581,3957
2581,3958
2585,3959
2585,3960
2585,3961
2585,3962
2586,397
2586,81
2586,643
2586,338
2583,377
2583,88
2583,1584
2583,538
2587,315
2587,435
2587,3963
2587,3964
2589,181
2589,3965
2589,3966
2589,3967
2590,61
2590,3968
2590,322
2590,3969
2593,2359
2593,3970
2593,2360
2593,3971
2594,3972
2594,3973
2594,3974
2594,3960
2596,507
2596,3975
2596,314
2596,3627
2597,303
2597,364
2597,3976
2597,3977
2598,332
2598,1481
2598,2664
2598,505
2599,997
2599,1031
2599,3978
2599,3979
2605,501
2605,1582
2605,1580
2605,1639
2600,2799
2600,193
2600,2674
2600,919
2606,2719
2606,3980
2606,3605
2606,3981
2607,3982
2607,3983
2607,3984
2607,3985
2609,3986
2609,3987
2609,3988
2609,3989
2612,1803
2612,1900
2612,3990
2612,3991
2611,3992
2611,556
2611,772
2611,3993
2613,2067
2613,3994
2613,3995
2613,3996
2614,3994
2614,3997
2614,3998
2614,3999
2615,3867
2615,525
2615,1443
2615,4000
2616,767
2616,2196
2616,21
2616,3010
2618,4001
2618,4002
2618,4003
2618,4004
2617,1065
2617,1661
2617,2826
2617,2578
2622,689
2622,118
2622,301
2622,521
2623,4005
2623,4006
2623,4007
2623,4008
2620,762
2620,1133
2620,4009
2620,1156
2624,4010
2624,4011
2624,2929
2624,4012
2625,4013
2625,4014
2625,4015
2625,375
2628,884
2628,367
2628,824
2628,4016
2629,739
2629,2007
2629,2759
2629,4017
2630,2604
2630,154
2630,4018
2630,4019
2632,4020
2632,4021
2632,4022
2632,4023
2633,2481
2633,4024
2633,4025
2633,4026
2634,4027
2634,3341
2634,4028
2634,4029
2639,299
2639,3749
2639,4030
2639,3077
2640,923
2640,2447
2640,83
2640,659
2641,83
2641,923
2641,2447
2641,1227
2642,923
2642,4031
2642,2447
2642,4032
2644,1826
2644,4033
2644,4025
2644,4034
2643,923
2643,83
2643,2447
2643,4032
2648,2484
2648,4035
2648,2481
2648,4036
2651,4037
2651,4038
2651,4039
2651,4040
2652,4027
2652,4041
2652,4042
2652,3341
2655,3341
2655,3480
2655,4043
2655,4044
2654,1760
2654,4045
2654,1867
2654,4039
2656,4046
2656,4047
2656,1814
2656,4048
2659,682
2659,471
2659,484
2659,902
2657,356
2657,130
2657,3832
2657,4049
2660,4050
2660,4051
2660,3587
2660,4052
2661,4053
2661,4054
2661,4055
2661,4056
2662,4057
2662,4058
2662,4059
2662,4052
2664,4060
2664,4061
2664,4062
2664,4063
2665,2315
2665,4064
2665,4065
2665,4066
2669,1772
2669,4067
2669,4068
2669,1735
2670,1741
2670,2291
2670,2397
2670,4069
2668,1831
2668,2117
2668,2165
2668,4070
2672,2014
2672,2903
2672,1422
2672,867
2674,92
2674,653
2674,698
2674,4071
2671,446
2671,306
2671,4072
2671,4073
2676,53
2676,771
2676,658
2676,2641
2677,4074
2677,4075
2677,4076
2677,4077
2681,4078
2681,4079
2681,913
2681,4080
2683,1274
2683,2030
2683,2668
2683,4081
2682,770
2682,592
2682,4082
2682,4083
2686,1324
2686,4084
2686,4085
2686,2779
2690,301
2690,88
2690,4086
2690,651
2688,86
2688,123
2688,126
2688,312
2687,566
2687,651
2687,4087
2687,377
2692,4088
2692,4089
2692,4090
2692,4091
2693,859
2693,4092
2693,4093
2693,4094
2691,67
2691,1583
2691,4095
2691,1501
2694,345
2694,1033
2694,4096
2694,4097
2695,4098
2695,946
2695,4099
2695,898
2696,4100
2696,4101
2696,4102
2696,4103
2697,4104
2697,947
2697,1304
2697,2508
2698,4105
2698,4106
2698,4107
2698,4108
2699,672
2699,92
2699,410
2699,4109
2700,3293
2700,3294
2700,1603
2700,4110
2701,434
2701,689
2701,99
2701,482
2706,4111
2706,3979
2706,735
2706,4112
2702,597
2702,4113
2702,187
2702,4114
2707,290
2707,725
2707,340
2707,2639
2708,4115
2708,4116
2708,4117
2708,4118
2709,3331
2709,3332
2709,4119
2709,3333
2710,4120
2710,4121
2710,4122
2710,4123
2712,727
2712,156
2712,1249
2712,4124
2713,51
2713,339
2713,1282
2713,2580
2716,1605
2716,682
2716,79
2716,2813
2717,1605
2717,682
2717,79
2717,2813
2718,10
2718,2822
2718,614
2718,4125
2719,367
2719,1582
2719,335
2719,459
2720,997
2720,301
2720,4126
2720,1624
2722,4127
2722,653
2722,492
2722,1243
2723,386
2723,1013
2723,1379
2723,2879
2724,306
2724,502
2724,340
2724,2581
2725,4128
2725,4129
2725,4130
2725,4131
2727,4132
2727,4133
2727,4134
2727,4135
2726,1571
2726,4136
2726,4137
2726,4138
2728,1967
2728,1806
2728,3080
2728,3064
2729,1752
2729,1585
2729,4139
2729,4140
2730,2961
2730,4141
2730,2224
2730,4142
2731,4143
2731,4144
2731,4145
2731,4146
2732,2838
2732,4147
2732,4148
2732,4149
2734,25
2734,773
2734,2336
2734,4150
2733,1185
2733,97
2733,4151
2733,2595
2735,315
2735,4152
2735,1183
2735,4153
2737,2231
2737,4154
2737,4155
2737,4156
2738,18
2738,456
2738,2491
2738,2276
2736,4017
2736,2066
2736,4157
2736,4158
2740,873
2740,2086
2740,4159
2740,4160
2741,502
2741,1146
2741,716
2741,119
2739,1493
2739,642
2739,3610
2739,618
2742,1038
2742,3970
2742,1296
2742,4161
2743,4162
2743,157
2743,2269
2743,3304
2744,4163
2744,4164
2744,4165
2744,4166
2745,22
2745,491
2745,4167
2745,762
2747,4168
2747,4169
2747,4170
2747,4171
2746,259
2746,4172
2746,4173
2746,4174
2748,4175
2748,64
2748,142
2748,4176
2749,1477
2749,290
2749,1048
2749,4177
2750,565
2750,433
2750,673
2750,4178
2751,2743
2751,788
2751,457
2751,633
2752,1334
2752,1655
2752,344
2752,132
2754,4179
2754,4180
2754,4181
2754,4182
2757,456
2757,1521
2757,2697
2757,4183
2761,4184
2761,2995
2761,1631
2761,4185
2759,10
2759,3365
2759,1616
2759,3594
2762,122
2762,1696
2762,946
2762,2868
2763,37
2763,84
2763,218
2763,2951
2764,2341
2764,299
2764,4186
2764,4187
2765,4188
2765,4189
2765,4190
2765,4191
2766,4192
2766,4193
2766,4194
2766,2596
2769,1448
2769,158
2769,1929
2769,1133
2770,17
2770,315
2770,2030
2770,4195
2771,745
2771,1206
2771,339
2771,4196
2772,368
2772,4197
2772,4198
2772,4199
2774,879
2774,4200
2774,4201
2774,4202
2779,767
2779,1752
2779,2559
2779,2397
2775,4203
2775,4204
2775,4205
2775,4206
2782,1842
2782,4207
2782,4208
2782,4209
2784,1842
2784,4041
2784,4210
2784,4211
2786,2038
2786,4212
2786,1414
2786,2214
2787,539
2787,66
2787,4213
2787,4214
2788,2049
2788,2050
2788,2051
2788,2052
2790,153
2790,4215
2790,4216
2790,4217
2789,1363
2789,3096
2789,4218
2789,4219
2791,4220
2791,4221
2791,45
2791,4222
2793,2007
2793,637
2793,4223
2793,4224
2792,4220
2792,4221
2792,1088
2792,3689
2794,776
2794,1187
2794,4225
2794,4226
2795,776
2795,1187
2795,4227
2795,1546
2796,776
2796,4228
2796,4229
2796,4230
2797,5
2797,788
2797,2467
2797,1342
2798,4231
2798,2517
2798,2397
2798,4232
2799,2517
2799,4231
2799,2397
2799,4233
2800,4234
2800,1993
2800,3330
2800,4235
2801,587
2801,2664
2801,111
2801,63
2802,171
2802,118
2802,874
2802,1048
2803,306
2803,489
2803,2276
2803,1342
2804,4236
2804,2134
2804,633
2804,4237
2805,446
2805,611
2805,1133
2805,2450
2806,773
2806,4238
2806,3240
2806,4239
2807,29
2807,4240
2807,4241
2807,2730
2808,29
2808,515
2808,1637
2808,4242
2810,4243
2810,4244
2810,4245
2810,4246
2812,4247
2812,4248
2812,4249
2812,4250
2813,310
2813,475
2813,612
2813,4251
2815,2542
